Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Gender,Country,Timestamp,Clicked on Ad
37.93912238155387,47.77037402149537,54596.593523065916,225.50241006798072,Mandatory 4thgeneration model,Lake Nicholas,Male,Rwanda,2020-01-23 10:54:24,0
50.253169739575476,42.30584190415207,45541.585167856676,109.93161635371878,Inverse methodical portal,Jamesland,Female,United States Minor Outlying Islands,2022-05-03 16:00:54,0
78.77482511163689,25.714552109634155,60080.72038492802,179.80309443757494,Switchable asymmetric frame,New Dawnmouth,Female,France,2020-05-10 15:19:05,0
61.81788223604237,38.95539866072826,46316.57314081031,124.48782973087518,Operative eco-centric throughput,West Bonnie,Male,Lesotho,2021-11-21 11:42:23,1
52.86835489803694,35.53855245732001,73513.64723684322,171.70587916369448,Streamlined intermediate framework,Hodgestown,Male,Somalia,2022-03-14 03:39:55,1
54.94372762579293,32.48219320005399,43786.41720844676,194.42354797398943,Expanded grid-enabled capacity,Alyssafurt,Male,Spain,2021-11-15 07:21:01,1
79.37269989493889,51.387336267819336,57807.37797590799,140.0574396152694,Grass-roots full-range superstructure,North Haileyfort,Female,Cape Verde,2023-07-26 16:32:47,1
89.7194072309533,44.0545842464649,33650.094558960816,186.58699968007033,De-engineered user-facing archive,Callahanview,Female,Congo,2021-04-02 02:31:54,0
68.16651362206414,32.74029562510361,59674.82641150044,187.51497572724247,Optimized reciprocal interface,South Tracy,Male,Mongolia,2024-12-10 02:52:55,1
76.0272242775251,17.803751697169677,48501.46785078615,213.72734327712624,Networked directional array,Grahammouth,Male,Brazil,2023-08-12 02:19:51,1
68.9901567267693,52.137224539935765,41429.748690454275,127.07206822611796,Persevering dynamic archive,Ashleyburgh,Male,Nicaragua,2020-04-17 05:22:41,1
43.71622089600062,43.66350424988676,40025.01404263353,187.08764025448625,Fully-configurable static Internet solution,East Katrinamouth,Female,Niue,2021-06-05 09:04:18,0
55.094020590463145,35.59390554509046,75650.85003745636,184.52914382657568,Synergistic regional installation,Lake Brianborough,Male,Andorra,2023-09-05 09:46:25,1
36.692233757961944,29.770183451978056,68061.58463149874,92.53993154796323,Versatile discrete product,East Keithview,Male,Georgia,2022-03-28 14:30:55,1
75.6730244274151,24.706604098254672,53630.201074316705,207.3432263923837,Universal actuating application,East Fernando,Male,Bosnia and Herzegovina,2020-11-08 21:50:57,1
74.58079220227337,39.10765123952867,73641.89767145817,218.68946595699182,Enhanced analyzing hardware,Josephhaven,Male,France,2025-02-02 21:39:32,0
41.33313843632912,34.790529646683865,51057.459538003015,164.01235532462638,Universal explicit moratorium,Anthonyburgh,Female,Finland,2020-02-08 22:51:37,1
61.777827842598896,30.042663096623496,61907.61219552486,174.44190338228697,Intuitive 5thgeneration orchestration,North Brandon,Male,Malta,2024-09-03 20:09:55,0
87.5309312079117,32.47566019741295,26012.610129300778,199.95455407273766,Fundamental uniform concept,Lisaland,Male,Jamaica,2024-02-22 17:06:50,0
76.81981924002766,37.27228482385224,54354.15518422516,194.06049738433248,Optimized mission-critical attitude,Port Matthew,Female,Guatemala,2024-06-28 13:52:36,0
55.10272099798232,32.450005358903105,32968.91689835961,181.91592535978603,Proactive dedicated architecture,Jacobmouth,Male,Indonesia,2023-10-22 07:36:52,1
75.14052258478992,25.705630461407722,65435.5697675037,128.35016637718795,Versatile object-oriented attitude,Lake Catherineshire,Male,France,2024-04-24 08:20:17,0
84.02523212764534,31.311997681567156,61890.57513846996,165.9524368901882,Sharable tangible extranet,Lake Jill,Male,Burkina Faso,2023-10-09 04:49:30,0
43.81789382262922,42.33672226480597,81442.14210191336,196.19920771493858,Total maximized adapter,North Vickishire,Male,Japan,2021-12-13 18:46:59,0
42.97667064488344,29.58842098117921,68423.02840522975,195.3631090380257,Multi-channeled dynamic definition,Choiburgh,Male,Sierra Leone,2020-03-27 23:00:32,1
56.824002207089336,33.327702013216594,76275.8920235653,144.21307630416788,Reactive responsive contingency,Johnnybury,Male,Faroe Islands,2024-02-27 06:00:30,1
51.706759908118855,47.32959244445553,56381.824787168014,155.7828575923512,Visionary tangible success,Port Ethanhaven,Male,Fiji,2025-06-23 22:14:43,0
71.16284685038443,38.05634357529284,29227.424933958122,97.82027322760382,Stand-alone disintermediate policy,Youngton,Female,Yemen,2025-03-18 05:12:00,1
59.88393749999187,21.614766301228165,45615.693557684615,96.42458979244229,Versatile empowering flexibility,Lake Rebeccahaven,Male,Pitcairn Islands,2024-06-27 01:18:51,0
47.58423705350311,34.89659595286984,46627.38102897923,167.26805876369923,Monitored clear-thinking extranet,Patriciahaven,Female,Georgia,2024-04-26 06:59:42,1
80.87976281111257,22.00852333714503,55992.19258801904,208.94375378709205,Innovative clear-thinking service-desk,Byrdside,Female,Saint Kitts and Nevis,2021-06-26 10:58:33,1
51.51531871703285,31.273098915018238,60241.25031689983,141.70867479189033,Reverse-engineered motivating time-frame,Smithville,Female,Sudan,2020-01-07 14:21:48,1
20.322781716238936,31.354263690465913,55307.07382618307,206.87499437693708,Devolved high-level collaboration,Lake Josephmouth,Male,Malta,2025-03-13 13:20:48,1
72.02327527131321,44.48702584930199,54528.97366831185,190.96550610863366,Intuitive logistical knowledge user,Brownview,Female,French Guiana,2023-03-29 07:41:04,0
66.71356726472838,38.067927535246994,66278.87320170659,165.22218544518415,Synchronized explicit Graphical User Interface,Kevinview,Male,Mauritius,2022-04-04 13:06:23,0
48.01715210309361,32.17842371211728,45273.778471256126,77.9756185994999,Operative full-range implementation,North Susan,Female,Paraguay,2022-09-05 04:51:04,1
71.21152197561577,32.98576736403465,65133.56856416245,232.67262643452534,Cloned needs-based focus group,South John,Male,Suriname,2020-07-30 19:45:05,0
55.80010238127241,42.00606810696949,56981.18835750838,168.3622286275239,Diverse systematic capacity,Christopherhaven,Female,Turkmenistan,2024-12-12 16:46:01,1
69.61396971047583,33.994907075908245,56872.15486204076,216.12071890049634,Networked foreground Local Area Network,Lake Aprilmouth,Female,Equatorial Guinea,2023-05-18 00:48:21,1
70.83882243382608,25.810211038265457,17812.699653025928,236.4265023563717,Monitored even-keeled info-mediaries,North Jenniferhaven,Male,Montenegro,2023-08-30 09:36:03,1
67.50942818466658,43.05038617217483,47293.969101563416,244.47536434004377,Extended global success,Camposberg,Female,Kenya,2022-03-05 01:34:47,0
62.17852739185756,43.02320371323013,41184.23163642809,100.88080201688524,Progressive bandwidth-monitored structure,West Eric,Female,Palau,2024-03-19 20:40:45,1
57.89743799211782,37.63039763808305,60893.316368885025,217.30139124846096,Managed impactful definition,Port Thomas,Female,United States of America,2024-03-06 17:40:26,0
65.30103751267328,28.65276932615702,60179.82969808761,133.2892476752539,Synergistic coherent function,East Derek,Male,Turkey,2024-02-24 11:33:34,1
42.252992794555844,34.40312185637222,56294.0996482659,215.59431396091207,Universal needs-based matrices,Port Christianshire,Male,Bahamas,2023-03-23 12:04:31,0
59.59148245941598,20.735626632664307,60646.487816805406,139.43703844340595,Focused systematic utilization,Lake Laurenshire,Female,Albania,2023-02-28 02:45:40,0
74.45169743569024,19.517002283087244,36150.537940195805,203.78247165574496,Compatible system-worthy protocol,Hillhaven,Female,Sao Tome and Principe,2023-02-14 18:16:12,1
63.428544186161936,42.8862287164268,54877.262462932806,215.1819152649392,Phased asynchronous portal,Roychester,Female,Greece,2022-10-14 05:36:08,0
80.51552804715135,33.474178044795394,35898.95032554003,242.20259707885543,Ameliorated systemic complexity,Janiceborough,Female,Honduras,2024-02-17 16:47:46,1
73.35205273913941,32.77154737697925,83083.83368349106,226.89755173489357,Pre-emptive 3rdgeneration migration,Garnerhaven,Male,Andorra,2025-04-13 00:11:42,0
51.96211766326692,45.245712298797386,52177.97602811154,123.41562837294245,Realigned demand-driven moratorium,Lisabury,Male,Saint Helena,2022-12-07 20:33:22,1
62.62208301994867,27.962555483746865,32804.165744304104,219.53694949878587,Diverse clear-thinking collaboration,South Christiemouth,Female,Haiti,2021-02-10 18:32:52,1
51.872558349514314,41.81022059294166,68755.09101778711,130.80413850621747,Persistent multi-state functionalities,North Lesliemouth,Female,Denmark,2020-04-29 04:41:41,0
43.35992870900624,44.93110245509419,49960.8151322842,157.541650775147,Object-based dedicated array,South Amber,Male,Papua New Guinea,2021-04-23 07:56:09,1
30.277603769723175,33.275238596947226,48466.953998715755,174.19971485998846,Polarized stable firmware,Morrisberg,Male,Tanzania,2025-08-25 05:47:12,0
82.65045024231087,37.77969435466752,52736.61915018194,178.75868418547253,Polarized zero tolerance core,Harrisonshire,Female,Nigeria,2022-10-24 22:43:08,0
81.64591541810611,34.58333850600983,41573.32960667474,219.3038410149511,Streamlined next generation artificial intelligence,South Amy,Male,Philippines,2020-10-04 06:15:43,0
58.65777419292879,47.304835767854925,57354.06456765164,154.93622285141888,Progressive needs-based info-mediaries,East Robert,Female,Belize,2024-12-15 02:18:46,0
63.24107255838043,37.65872656328948,52409.20940662601,249.06420193522158,Horizontal background customer loyalty,Davidhaven,Male,Mexico,2023-02-16 15:35:38,0
71.6561610147534,30.72385584222478,58887.52749416169,234.23797638822813,Face-to-face scalable toolset,Simonshire,Female,Bulgaria,2025-05-30 09:41:11,1
46.49348252034814,35.57171328707781,39756.91918089727,215.4676682135431,Re-engineered reciprocal knowledge user,Danielview,Male,Puerto Rico,2021-02-23 07:09:50,0
77.77830653587135,35.33058199317334,29449.273201476713,170.4601982078579,Public-key bandwidth-monitored data-warehouse,North Joshuafurt,Female,Iraq,2021-07-31 12:18:33,0
94.0108004641589,40.280134690342884,83408.9789942065,271.4269104365025,Operative user-facing application,North Teresa,Female,Moldova,2022-09-20 05:02:34,1
55.65360697856242,31.86423602244716,91099.79318601059,292.0653247122861,Pre-emptive asynchronous system engine,South Jennifershire,Male,Christmas Island,2025-09-29 05:58:14,1
81.57318107829146,47.459547568746395,82526.28435183449,197.40505478642424,Programmable exuding data-warehouse,Jonesborough,Male,Isle of Man,2021-04-17 09:21:07,0
65.38602938739479,29.038282394198056,46082.509636887014,244.18386444715622,Face-to-face grid-enabled support,Sarahside,Female,Comoros,2023-04-02 11:03:17,1
65.79575890355645,31.220862253001343,52964.98770136319,141.6319467608759,Profit-focused dynamic knowledge user,South Brandistad,Male,Ecuador,2023-07-30 17:34:44,0
69.82533792325958,39.55950493559632,84844.00569974369,170.0163149746473,Cross-platform well-modulated toolset,West Timothyland,Female,French Guiana,2022-09-15 01:14:29,1
62.16550189192599,38.89563203443551,47778.07649302965,199.2906296509072,Switchable multimedia matrices,Boothfurt,Female,United Kingdom,2024-10-19 22:17:10,0
40.956246334452075,37.38608136516568,74475.10975721275,194.11988000829024,Streamlined tangible initiative,East Lori,Male,Oman,2022-06-22 01:57:19,1
49.00423381560924,19.695315177999092,58631.92682080828,78.28382243014009,Reactive responsive ability,Lisaview,Female,Taiwan,2021-03-14 08:47:49,1
73.77688612099091,28.055366021688748,66429.3213737309,203.53632563839048,Self-enabling disintermediate support,Lake Anthonyport,Male,Cote d'Ivoire,2024-02-27 01:04:12,1
70.34785279166229,34.67579263058873,67028.35929805407,200.66406855747485,Quality-focused dynamic standardization,Nguyenport,Female,Algeria,2024-10-01 11:49:39,1
53.964625586408054,48.89652502829499,47649.68336588917,184.90224932861682,Triple-buffered bandwidth-monitored flexibility,South Samantha,Female,United States of America,2023-07-01 15:04:56,0
100.24138862835048,31.469076530545735,38881.53138387574,206.37480132403033,De-engineered context-sensitive initiative,West Tammy,Female,Dominica,2022-09-23 00:10:46,0
77.80070094963928,40.884272090695816,51876.79292314507,169.12688332767453,Open-source global implementation,Thomaschester,Male,Solomon Islands,2021-08-31 11:00:57,0
90.25478434417926,25.03136857841324,67689.91475008389,232.90852761294178,Compatible modular model,Ernestfort,Male,Netherlands Antilles,2022-09-03 23:39:08,0
72.28779624313675,30.55167692748607,40410.17064424725,133.51625409125026,Reduced logistical hierarchy,West Wendy,Female,Georgia,2021-08-09 08:09:05,0
60.83394261455879,40.37173042662216,36103.18417778264,140.3445863356483,Multi-lateral neutral instruction set,Peckshire,Male,Saint Helena,2021-06-12 14:08:08,0
55.017516127576286,21.639697215556556,64192.46866192114,157.8805204117732,Automated mission-critical Internet solution,North Gregorychester,Female,Spain,2020-12-23 09:08:29,0
53.22210263026524,30.146852931930358,74179.76441037314,214.00875776670864,Progressive global matrices,Port Jeanne,Male,Mongolia,2023-12-18 05:10:54,0
92.24144982691337,31.875864684704847,70273.03846362019,202.11462281482738,Networked encompassing approach,Port Vanessashire,Female,Latvia,2020-02-13 13:01:15,0
76.99889643057436,29.633119628304154,46821.306930160485,111.39231668895027,Cloned asymmetric policy,Rebeccamouth,Male,Ethiopia,2020-04-22 08:12:43,0
80.92252215727873,46.16204565757269,23386.441692119755,169.1082143473113,Profound bi-directional Local Area Network,South Laurenhaven,Male,Marshall Islands,2025-10-21 23:56:31,0
53.2535407806358,31.666656155318005,40680.33859119452,120.56153555997687,Ameliorated user-facing info-mediaries,Andersonside,Female,Ukraine,2020-10-23 19:04:15,0
72.97643094985965,40.67382342405412,41150.637983565604,156.46433134033038,Secured foreground ability,Port Abigail,Male,Haiti,2022-03-15 13:17:47,1
42.157961922616025,12.714722852168144,78035.22874826385,172.04610309575122,De-engineered tertiary algorithm,Danielfurt,Female,Saint Pierre and Miquelon,2025-05-19 07:08:17,1
53.139937671410046,23.166626155125236,19589.474083026485,128.20747348861056,Multi-tiered dynamic policy,Kennethmouth,Male,Western Sahara,2022-03-03 03:27:58,0
49.84717812593711,39.76217388957156,45398.50762591674,240.22254513001724,Open-source transitional instruction set,North Patriciachester,Female,Bouvet Island (Bouvetoya),2022-04-23 06:13:58,0
68.79779518015116,48.42465284301101,39944.716855442166,198.29916507049955,Cloned upward-trending artificial intelligence,North Feliciafurt,Male,Congo,2023-09-08 06:05:29,1
59.43464326544081,46.15796927502551,65071.051419845884,230.9686526725197,Ameliorated cohesive attitude,New Joshuabury,Female,Libyan Arab Jamahiriya,2020-01-05 03:02:59,0
61.24907213772891,32.84579388148754,60522.02753670519,248.3354099640981,Down-sized even-keeled firmware,Michaelburgh,Male,Liechtenstein,2025-02-03 08:20:07,1
53.58516659131768,44.52923000199816,62259.542120203616,214.4220674261356,Monitored zero-defect structure,West Trevor,Male,Congo,2024-03-29 14:19:45,0
69.9868634958618,39.40739992441792,46370.4158166096,198.46152336585797,Down-sized fresh-thinking focus group,North Janetmouth,Male,Namibia,2020-03-14 00:25:29,0
58.63040427906097,32.37429425133448,52769.65473610256,241.93208595269647,Secured multi-tasking open system,Cobbbury,Female,Vietnam,2025-04-11 01:32:20,0
55.091007373379774,17.22797180518775,37908.04107949704,150.58789578802902,Intuitive local Graphical User Interface,Port Deborah,Female,Kuwait,2025-07-07 13:44:31,0
74.56577539943721,29.64049055541522,26837.931827290733,173.5564781331167,Robust actuating moratorium,Vernontown,Male,Andorra,2020-07-05 20:28:23,1
47.9530358399806,32.0473187827252,67118.5137905988,210.59235571683618,Fully-configurable value-added superstructure,Davidborough,Female,Lebanon,2021-10-27 10:46:50,0
60.396424734012314,40.18518810188619,26897.265301067975,110.13736502334585,Pre-emptive encompassing initiative,West Heathertown,Male,Sudan,2022-09-21 20:32:01,0
70.74451407702595,36.2309193051618,54271.24312192375,200.60332635315527,Synergistic client-server pricing structure,Doughertymouth,Male,North Macedonia,2024-05-01 06:16:43,0
61.152290766069065,32.83192037290333,54682.92431529119,189.97390403351034,Implemented mobile neural-net,West Michelleside,Female,Kazakhstan,2020-03-25 04:13:09,0
43.00293509520094,35.53954130148164,44824.004414539995,94.58992325160116,Cloned human-resource framework,Stephanieborough,Female,China,2025-07-13 13:57:55,1
53.871059777155146,25.547181240758228,70246.75761866805,171.55045262798672,Public-key systemic encoding,North Austin,Female,Armenia,2020-04-08 17:40:38,0
63.06616046364309,42.72841129533689,53922.08137697202,145.71531403635208,Reduced background paradigm,New Troybury,Male,Iran,2022-10-25 14:48:56,0
59.509953110468736,36.80047708866073,54502.72730994728,197.8838611725672,Persistent zero-defect system engine,Port Jeffreyborough,Male,Lithuania,2024-04-16 14:13:37,1
67.06287040608797,33.505784251199294,73681.89683554346,112.47480031335216,Adaptive discrete protocol,Lisaport,Female,Cuba,2024-09-21 00:08:20,1
53.031634066995935,29.20115263936207,73855.69652664535,262.1502942766882,Enterprise-wide user-facing parallelism,Port Julian,Female,Mali,2023-08-28 02:24:01,1
62.88250617045174,39.07009334576684,47819.598770875484,182.9537745585355,Multi-layered neutral functionalities,West William,Male,Macao,2023-03-20 12:07:42,0
45.14252639284438,33.47337843226019,60581.257456600746,186.0147823544602,Function-based web-enabled open architecture,New David,Male,Portugal,2024-05-28 01:46:19,1
68.52437354810193,35.31053098011449,61402.11307616888,181.25000359413036,Team-oriented static process improvement,West Tiffany,Male,Belarus,2024-01-13 22:29:10,1
34.925687324679075,33.45246238076045,48861.29848048144,128.96542816317935,Adaptive logistical protocol,Garyfurt,Female,Northern Mariana Islands,2024-12-31 21:15:22,0
44.52460887245902,34.85064392020203,47950.65112938383,173.70661969541908,Persistent bandwidth-monitored analyzer,West Ryan,Male,Isle of Man,2020-11-22 04:21:26,1
54.95304727997301,36.19513916049418,72080.11782949284,154.0459897222792,Managed directional process improvement,Lake Amberview,Female,Egypt,2021-11-15 23:47:42,0
62.62025589590442,49.56555615285003,35862.68522261914,158.3999619391417,Focused value-added approach,Jonathanland,Male,Mozambique,2023-03-11 20:33:23,0
58.368048567990165,22.643901678099958,55272.49902630549,128.3437691371458,Assimilated system-worthy open architecture,Markside,Female,Iceland,2021-01-28 03:11:10,1
55.39781011648903,25.92288513181872,48216.44308051982,204.79599650174487,Adaptive next generation groupware,Port Samantha,Male,Algeria,2020-09-08 15:23:30,1
47.50008587894505,46.65741693752814,51016.80504391703,216.47994617333651,Integrated user-facing matrix,Taylortown,Male,Mayotte,2023-05-30 12:32:43,1
59.396361108455906,41.35818315700981,72294.5117450677,173.7934216999878,Managed even-keeled migration,Anthonyside,Male,Latvia,2022-08-17 17:30:37,0
119.35776490903021,36.97919666918761,63778.32353335522,192.50595822244824,Enhanced cohesive encryption,Pamelaton,Female,Dominican Republic,2023-02-13 11:50:15,1
62.23274557628292,41.58429022036983,71460.42317593201,94.42713934401527,Integrated client-server monitoring,Bishopmouth,Male,Congo,2020-05-11 04:56:56,1
67.90577415841267,37.35973003882535,51489.96775322493,186.9461285447574,Focused intermediate productivity,Phillipsburgh,Male,Latvia,2024-12-14 20:07:23,1
49.688124478289,37.02767050872081,59730.20817199123,268.1793157334842,Diverse hybrid project,Williamsside,Male,Burundi,2025-01-26 09:29:17,1
36.57016480168183,37.090838331442015,52569.825334503956,145.51561121700323,Implemented incremental website,South Sarahside,Male,Slovakia (Slovak Republic),2023-05-01 13:19:09,0
40.01578366725466,39.98213456803429,68050.80342237194,163.53374657881795,Ameliorated foreground contingency,North Elizabeth,Female,Estonia,2024-10-30 15:45:09,0
58.43465254041894,37.16918408845285,43138.4933215933,94.27388462343994,Down-sized incremental open architecture,East Lawrence,Male,Brazil,2021-01-13 20:11:18,0
84.49356941775639,32.597256822460615,79242.15771362718,194.00590769265048,Ergonomic disintermediate throughput,Pollardhaven,Male,Montenegro,2023-07-01 20:07:49,1
71.51475237366884,34.180590556672726,66294.71380692499,133.72905659978372,Enhanced fresh-thinking capability,West Kevin,Female,Antigua and Barbuda,2021-02-15 23:15:33,0
48.396161055153264,35.94528491738877,53106.41620330308,177.17689248152433,Self-enabling multi-tasking productivity,Holmesport,Male,Papua New Guinea,2023-10-29 02:07:07,1
52.07447322192155,27.769357782550223,45736.377854110244,87.17816746219735,Optimized context-sensitive infrastructure,East Scottfurt,Female,Cameroon,2022-05-03 09:49:19,1
83.88749598815265,43.965201213099945,41606.65708873645,171.90819498954957,Synergistic bottom-line approach,Maryfurt,Female,Bosnia and Herzegovina,2023-12-29 13:51:19,0
55.07066436049092,24.696627229403934,55689.64264587854,80.32184150072395,Organic logistical moratorium,Ericchester,Female,Tonga,2024-05-29 18:32:24,0
90.79677173482737,38.77575298675705,56380.91702332332,200.3291240235097,Future-proofed hybrid database,North Michelleburgh,Male,American Samoa,2024-01-25 19:08:06,0
73.91780102171346,19.806600796138273,61129.9679539121,190.48155325827918,Multi-lateral homogeneous workforce,Kennedyville,Male,Palau,2023-04-18 18:51:13,1
73.07877449520976,37.136725530337294,57774.31082688516,167.29559537547064,Exclusive context-sensitive implementation,North Robert,Female,Cayman Islands,2025-02-13 16:50:42,0
80.24613809569803,30.154301131932264,62826.18375316847,238.70206283422988,Horizontal needs-based core,Marquezborough,Female,Sri Lanka,2025-01-17 21:48:37,1
55.88982893581574,39.99902691844461,39626.155119353025,183.22840802313544,Networked system-worthy standardization,North Megan,Male,Hungary,2024-09-30 04:41:17,0
79.28595738999256,32.457777103861034,34169.83731133539,158.00526084292883,Organized 3rdgeneration matrices,New Robert,Male,Sao Tome and Principe,2023-10-01 09:59:13,1
53.029774110262075,34.16862185195802,64863.90758954687,216.18359523910198,User-friendly regional function,Travisfurt,Female,Ukraine,2021-07-25 18:38:42,1
70.42581607081249,33.08350284823706,56900.85318554077,192.89077116684527,Proactive clear-thinking monitoring,North Alexismouth,Female,Finland,2022-08-26 11:24:28,1
58.93150608076413,29.188025498865155,59415.23801607601,140.15575480269615,Reduced didactic ability,Osbornfurt,Female,Guadeloupe,2025-05-01 10:34:52,0
61.492006015002126,41.31343304248477,70234.88076164183,76.16765064395872,Stand-alone web-enabled initiative,New Caroline,Female,Cocos (Keeling) Islands,2020-11-18 10:57:36,0
67.14242820587548,52.1135859037381,78317.29516945968,139.2947824654575,Configurable systemic support,Rogersstad,Female,Papua New Guinea,2022-02-27 10:06:51,0
70.9941715865275,25.537588234526407,77305.05416917604,194.24069393313852,Up-sized scalable knowledge user,Skinnerview,Female,Netherlands,2021-11-21 23:33:29,1
66.0132256353976,27.344512485410693,49605.07402881612,230.52644715842334,Front-line foreground neural-net,South Maryburgh,Female,Antarctica (the territory South of 60 deg S),2024-07-26 22:25:09,0
51.68374288191214,27.238042916935207,59922.726016714856,159.48284320407114,Reactive upward-trending strategy,West Karen,Male,Faroe Islands,2025-04-14 07:18:26,1
47.15138375735721,26.235289003711003,51126.43406585706,189.266969519785,Devolved optimal circuit,Ritterbury,Male,United Arab Emirates,2020-08-06 17:31:44,1
64.76772260161364,27.825211069554822,48523.628374794265,193.85326563654908,Operative multi-state portal,Anthonymouth,Male,Slovakia (Slovak Republic),2020-12-22 16:40:43,0
67.88740117324068,32.41621091806525,49825.444481301434,193.67966255798126,Front-line global Graphic Interface,Port Lauren,Female,Kazakhstan,2020-07-29 13:29:03,1
39.38526181025294,30.228317031429494,59299.94214579934,181.6383455141652,Synchronized disintermediate service-desk,Josephside,Female,Pitcairn Islands,2020-11-22 22:15:17,0
82.241160212973,36.974329203164025,59519.2579326531,139.62902093262267,Innovative background software,Jeffreyside,Female,Kenya,2020-10-15 15:40:07,1
67.16983746673274,48.90904974336459,56634.82901692101,234.81820657789805,Expanded actuating orchestration,Sandratown,Male,Sri Lanka,2022-03-03 22:31:48,0
79.99140470487943,53.71223620447306,66028.19889421447,216.6654479851888,Configurable composite success,South Jonathanside,Male,Western Sahara,2025-10-28 20:43:09,1
32.69950527534403,32.877925905526595,52012.96483961886,161.0974436924994,Inverse discrete encoding,South Melissaport,Female,Egypt,2025-10-11 03:21:43,0
50.99785794015796,34.99034580165369,46748.915623517925,127.30099422326745,Optimized optimizing protocol,Johnsonton,Male,Turks and Caicos Islands,2021-10-24 17:25:03,0
41.94829004308574,35.59442384910957,46290.5947795025,202.6970033598178,Distributed content-based workforce,West Aprilfurt,Female,Solomon Islands,2023-07-09 02:02:40,1
71.2836190105378,37.48507637616488,33189.52130090736,151.2159942687231,Distributed logistical protocol,Franklinstad,Male,Czech Republic,2023-02-10 09:46:32,0
50.59143739113704,40.94230464588553,58001.88967642729,218.15214776870062,Re-contextualized hybrid infrastructure,North Deborahbury,Female,Wallis and Futuna,2025-04-08 16:30:38,1
81.18507751052398,20.207854645298426,56296.19413508177,240.38329130173344,Business-focused web-enabled definition,Adamsborough,Male,Armenia,2023-08-11 20:58:35,0
54.68518535491232,29.835612951209225,59045.062981062256,201.12552395688772,Triple-buffered tangible data-warehouse,East Luischester,Male,Liechtenstein,2023-01-01 21:31:50,0
82.0015234627208,36.20040612909921,45508.15834200345,156.55469209491795,Secured 5thgeneration time-frame,East Cynthia,Female,United States of America,2020-06-01 09:56:12,0
72.80019545931485,42.02091215706939,45716.94033390382,133.04624643637544,Switchable 5thgeneration process improvement,North Curtis,Female,Belize,2021-08-19 23:14:48,1
81.73304795929992,24.958138179719754,44811.86469026766,101.75594342017587,Fundamental secondary emulation,West Micheal,Male,Northern Mariana Islands,2021-12-01 13:57:31,1
47.184754176452174,35.815972897690614,31992.269838645338,220.51698927342025,Ergonomic local benchmark,Greenburgh,Female,Lebanon,2022-08-06 04:22:40,0
77.32578197056259,43.65063223791748,51128.03631587504,158.32544290527284,Grass-roots 24hour focus group,New Peter,Female,French Southern Territories,2021-10-24 23:38:33,1
39.9352329897027,30.44748091586556,41998.95139662217,185.24928560675437,Integrated hybrid productivity,Sparkstown,Male,Seychelles,2023-05-10 01:45:35,1
80.03369666935514,29.75797101711068,70255.16884348114,165.3854637384433,Realigned dynamic complexity,North Wesleyberg,Female,Mauritania,2024-08-26 10:06:45,0
42.913978031823184,41.669250568755345,21594.63612066694,194.30475127035345,Ergonomic context-sensitive analyzer,Port Martha,Female,Haiti,2023-09-27 08:47:20,0
51.42967296905541,38.28239013972553,57885.619000215665,187.21798362296727,Up-sized 6thgeneration intranet,Natalieview,Female,Albania,2022-05-13 11:16:34,1
73.0607507213323,34.299707143993665,67914.86346762591,184.79319135211904,Adaptive holistic projection,Jaymouth,Female,Samoa,2022-04-30 19:10:49,0
65.01116134634414,38.52927960106484,52627.79022464053,208.80485546861232,Focused discrete core,Josephmouth,Male,Austria,2020-01-09 07:30:04,0
66.3864220335705,53.39659973504277,33600.17967977633,164.42314465965754,User-friendly logistical software,Robertsborough,Female,French Southern Territories,2025-10-09 13:10:18,1
73.87854382507686,36.02670639689895,38363.73798540932,202.9262791925102,Down-sized context-sensitive pricing structure,Allisonview,Female,Bhutan,2024-10-11 05:20:30,1
68.79924848685361,20.07361265788483,55878.034760517934,135.0873357984523,Fundamental next generation initiative,Stevenmouth,Male,Montenegro,2020-03-25 19:52:53,0
48.00421204978342,25.43869208708776,59587.33448228634,165.6985165529277,Versatile impactful framework,Kristenmouth,Female,Kazakhstan,2024-09-24 13:04:40,1
42.45164530763786,39.753077260226135,59385.06395991268,186.42232305486297,Optimized actuating neural-net,Port Jessica,Male,Bahrain,2021-09-22 10:57:06,0
52.604889600091326,34.70422200653868,55947.01190664833,113.77738157483006,Triple-buffered multi-state moderator,Harrellbury,Female,French Polynesia,2020-08-31 06:52:11,1
66.00835946889653,31.40383097817262,66902.63840342932,310.28361546080725,Total web-enabled definition,Nelsonside,Female,Iraq,2024-01-07 14:34:48,0
74.78030715652754,27.3812617068607,61221.1058090307,145.15186058022945,Future-proofed coherent capacity,South Samanthaborough,Male,Martinique,2024-03-22 08:34:12,0
83.58614645168339,42.49068767143212,49027.19436292339,192.02717740950598,Object-based composite emulation,Jeffreyburgh,Female,Brunei Darussalam,2023-03-09 11:22:32,1
53.11701809800598,41.590820363620175,32638.249145196267,92.28608093072003,Open-architected zero tolerance focus group,East Jasonview,Male,Ghana,2021-07-22 12:34:33,0
91.22971107179166,48.110947769412434,25068.156943583755,185.7222523109578,Profit-focused stable secured line,South Lisaland,Male,Saint Pierre and Miquelon,2021-06-18 20:45:08,0
64.31457173919559,36.94379647410347,52979.29335216654,122.86132435646454,Enhanced systemic system engine,Rhondafort,Female,Iran,2020-12-19 11:13:41,1
