Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Gender,Country,Timestamp,Clicked on Ad
70.55677864952929,31.817805572121625,48895.398971613926,156.69905443592498,Reactive demand-driven capacity,East Carlos,Female,Eritrea,2016-03-31 20:55:22,1
88.2493924196741,22.22535909492756,44228.56833309504,129.37247704940071,Function-based context-sensitive secured line,East Kevinbury,Male,Puerto Rico,2016-03-11 06:49:10,1
50.39215587718732,21.154691170035328,62100.171121489184,200.27941995717504,Up-sized 6thgeneration moratorium,Lake Jennifer,Female,Luxembourg,2016-02-11 04:37:34,0
80.4567492103676,40.98207586871187,65594.96709070637,108.15501016447767,Persistent homogeneous framework,West Brandonton,Female,Western Sahara,2016-03-05 12:03:41,1
86.68203294638298,39.73776897205567,55197.72255342283,165.30509130667335,Enhanced optimizing website,New Brandy,Female,Lao People's Democratic Republic,2016-01-30 16:15:29,0
61.23094416878873,32.84022109611448,46622.51262672129,234.48476094200242,Cross-platform logistical pricing structure,Greerport,Male,Australia,2016-01-08 22:47:10,1
75.88087691065861,26.073745974402563,49819.46076771214,150.94545464782152,Fundamental zero tolerance solution,New Travistown,Female,Cameroon,2016-04-04 20:01:12,0
66.0721221007774,38.110005572992094,70220.2920450456,179.85807788448128,Profit-focused dedicated utilization,Hubbardmouth,Male,Georgia,2016-06-21 14:32:32,0
42.943894104650354,28.830122528217455,36491.465393237675,127.758875136613,Intuitive exuding service-desk,New James,Female,Puerto Rico,2016-03-22 06:41:38,0
58.98768785779976,28.234402386574885,47009.52487509829,234.36231258681593,Multi-channeled scalable moratorium,New Sharon,Male,Hong Kong,2016-03-20 07:12:52,0
64.46883126981628,36.3980705895584,52086.47671123718,202.39197808245154,Optional secondary access,Garciaside,Female,Central African Republic,2016-01-05 11:53:17,1
62.52401734529533,27.292375729657046,55563.588985353905,222.07829231050607,Cloned explicit middleware,Kingshire,Female,Burundi,2016-06-12 21:21:53,0
38.72927163367501,34.80818376143796,41912.15229726354,157.40674142785963,Reactive bi-directional standardization,West Shannon,Female,Gabon,2016-06-16 02:01:24,1
29.94899744433369,30.68617964357424,49242.24956807833,160.5291997349049,Customizable modular Internet solution,West Aprilport,Male,El Salvador,2016-03-11 06:49:10,1
79.5211531486653,34.19916306169894,43144.8329299975,208.0652784253312,Extended analyzing emulation,Stewartbury,Female,Western Sahara,2016-07-19 12:05:58,1
74.2006387776881,48.5423556850694,44172.89954904734,225.20047733977916,Business-focused transitional solution,Burgessside,Female,Montenegro,2016-01-03 07:13:53,0
78.29674749013348,44.80439565061167,58679.16636505058,229.82679163433426,Fully-configurable neutral open system,Yangside,Female,Australia,2016-01-03 07:13:53,1
90.77305218157102,43.642187476576865,43081.75325571418,247.29666261958835,Cloned explicit middleware,West Ricardo,Female,Croatia,2016-04-06 14:16:52,1
29.863729297271593,34.43538285684152,84836.07910837363,175.25509008270643,Devolved human-resource circuit,New Michael,Male,Samoa,2016-05-30 20:08:51,1
44.95609917113168,36.410898508792,50443.98027155533,214.48695249876974,Optional multi-state hardware,Laurieside,Female,Saudi Arabia,2016-07-05 20:16:13,0
43.13983569091585,38.33822637604524,48584.205701339655,108.40089534330212,Future-proofed methodical protocol,South Adamhaven,Female,Bosnia and Herzegovina,2016-03-11 06:49:10,0
70.24240127292285,52.95117418228091,49439.24872011155,127.99289199598172,Vision-oriented real-time framework,Russellville,Male,Moldova,2016-07-17 01:13:56,0
78.68494786789236,28.65799168320641,52217.100669319654,163.62076670617245,Function-based incremental standardization,Port Katelynview,Female,Taiwan,2016-04-27 04:28:17,0
80.67052279712357,12.49045722098143,49835.71871014493,174.9358445814769,Managed client-server access,Harmonhaven,Female,Croatia,2016-04-04 20:01:12,0
81.77866748555621,46.373338322412266,57889.237077398866,146.81329393960718,Function-based incremental standardization,East Rachelview,Female,Uganda,2016-07-03 04:11:40,0
60.75762358646415,30.74480175145009,29285.321195005312,139.84256643986257,Optional multi-state hardware,Olsonside,Female,Albania,2016-03-30 14:36:55,0
83.28241794197541,21.067723484277444,37134.54603778238,106.29957910943541,Virtual scalable secured line,Palmerside,Female,Cuba,2016-03-02 04:02:45,0
53.31301783623621,57.817126422081074,35891.59241026567,204.05147386429752,Intuitive exuding service-desk,North Randy,Male,Lebanon,2016-03-22 06:41:38,0
74.13173230409888,28.582791021390392,35823.91341624844,144.05907054133047,Extended context-sensitive monitoring,Hollyfurt,Male,Saudi Arabia,2016-05-17 06:14:20,0
89.40497177618703,43.42834988937318,79562.1603077197,178.18365460626228,Robust uniform framework,East Dana,Male,Finland,2016-03-11 06:49:10,0
70.6138227507225,47.581228672791944,30173.94584880824,207.2168544553594,Fundamental methodical support,Melissastad,Male,Guadeloupe,2016-07-09 11:18:02,0
57.07374920706785,42.88237883425337,51451.598273554446,175.84348255375411,Reactive impactful challenge,South Rebecca,Female,Lao People's Democratic Republic,2016-01-05 20:58:42,1
55.994669501495,49.129160808059716,42677.82414113086,236.53935683152866,Business-focused transitional solution,Newmanberg,Female,Croatia,2016-04-03 21:13:46,1
66.54246211276393,51.81316284733161,36894.495112436955,181.47369767500203,Cloned explicit middleware,Hubbardmouth,Female,Western Sahara,2016-04-06 11:24:21,0
84.8373891471225,33.28994322348916,70608.02379047997,236.64527323042066,User-friendly client-server instruction set,Westshire,Female,Namibia,2016-07-19 08:32:10,0
51.89112848437401,45.75676673219737,61939.65562896112,261.5032561439747,Total cohesive moratorium,South Lisa,Male,Luxembourg,2016-01-14 16:30:38,0
52.51027962834088,29.453271908958953,47087.12771566904,256.8605206473766,Synchronized leadingedge help-desk,Silvaton,Female,Micronesia,2016-01-03 07:13:53,1
34.9707871837687,36.80326437156044,45178.604430996325,183.4170035303201,Phased hybrid superstructure,Westshire,Male,Burundi,2016-01-12 10:07:29,1
46.94575261670324,46.30307846294235,52877.655028088884,189.25843317167735,Cloned explicit middleware,West Brandonton,Female,Libyan Arab Jamahiriya,2016-07-03 04:11:40,0
47.27146617803723,33.26367061324153,45074.365213231,130.95381165382636,Function-based incremental standardization,Burgessside,Female,Hungary,2016-01-05 20:58:42,0
47.153741053573434,24.226437073312177,77767.81566076873,244.35942417276027,Focused upward-trending core,Carterburgh,Female,South Africa,2016-01-05 11:53:17,1
47.0516483333208,46.22608970814251,45934.677560172764,171.71127851399308,Synchronized multi-tasking ability,Edwardsport,Male,Switzerland,2016-06-20 14:20:52,1
60.056609546059086,32.87483968950009,52812.0281171245,149.3483240956662,Re-engineered non-volatile neural-net,Wendyton,Female,Moldova,2016-03-31 20:55:22,1
56.635911741872256,22.27058018186444,51464.24357606206,142.5542276228476,Optimized upward-trending productivity,New Brandy,Male,Hong Kong,2016-05-27 15:25:52,0
76.36302246883523,37.481549745741916,68103.80712706431,177.51120563532544,Robust uniform framework,Hubbardmouth,Female,Croatia,2016-01-01 15:14:24,1
43.324689506552915,37.092475974999644,49145.83001293879,192.79353362038776,Profound optimizing utilization,West Brandonton,Male,Puerto Rico,2016-05-28 12:20:15,1
46.6569968659263,27.226589770086854,54923.617199807566,161.45896561037088,Realigned content-based leverage,Youngfort,Female,Czech Republic,2016-07-19 08:32:10,1
49.11861344649107,39.188683951748246,22898.60062107615,137.02172866240724,Adaptive contextually-based methodology,East Tiffanyport,Female,Senegal,2016-07-15 05:05:14,1
44.88729557959208,30.98492946289536,44905.92689718683,183.94854041242536,Total cohesive moratorium,Lake Nicole,Male,Bangladesh,2016-04-27 04:28:17,1
48.47449567631326,27.215381916925494,78117.7032887163,203.40201326483717,Vision-oriented attitude-oriented Internet solution,Lake Patrick,Male,Guinea,2016-01-09 03:45:19,1
40.093398514019526,39.74476271173569,47935.9979771428,147.03145316373622,Object-based optimal solution,Burgessside,Female,Namibia,2016-04-28 22:54:37,0
71.68817164569526,37.82715856039335,54021.25671722055,146.62881693233658,Virtual 5thgeneration neural-net,Dustinchester,Female,Angola,2016-05-13 11:57:12,0
58.330253708493956,30.153173984536235,54477.665384077925,180.41074573940614,Configurable tertiary capability,East Maureen,Female,Brunei Darussalam,2016-02-26 22:46:43,1
68.83645627815338,40.4965606921881,43335.26424163637,117.53775975509241,Streamlined homogeneous analyzer,North Regina,Female,Zambia,2016-04-04 20:01:12,1
55.90603710550895,39.69385395613858,56911.42892909465,127.70153856975026,Intuitive exuding service-desk,Whiteport,Female,Egypt,2016-04-06 11:24:21,1
61.554140148652124,42.65760885485848,55558.09410033212,229.4009633012211,Robust responsive collaboration,New Tinamouth,Female,Greece,2016-07-19 12:05:58,0
75.99270796114274,38.94435278246698,37886.74619077957,193.52267650589843,Streamlined homogeneous analyzer,Patriciahaven,Male,El Salvador,2016-07-18 01:36:37,1
54.03563180937205,43.565351250219955,50840.89517634055,247.80450324247147,Configurable tertiary capability,Reyesfurt,Female,El Salvador,2016-07-13 16:12:24,1
72.10737199783601,31.04659086066332,69226.29727852438,265.2724652106646,Customizable multi-tasking website,Hubbardmouth,Female,Ethiopia,2016-02-20 20:47:05,0
52.74418055512843,47.352228551409354,72827.98202957293,149.5737180895339,Managed disintermediate capability,New Thomas,Female,Ghana,2016-05-08 22:24:27,1
72.48593227329368,24.143633610773357,57525.721494446676,159.05213826262212,Innovative interactive portal,South Cynthiashire,Female,Gabon,2016-02-09 07:21:25,0
57.944652190990006,32.41478738134776,26697.2175126592,121.84342162306774,Configurable mission-critical algorithm,Youngfort,Male,Lao People's Democratic Republic,2016-03-23 21:06:51,1
66.37834732853571,41.65145511659168,53174.00143729352,199.29590403912607,Secured secondary superstructure,Lake Jessicaville,Male,Sweden,2016-01-12 03:28:31,1
45.50564804912885,47.09518154733229,48466.31465774057,142.24785809481506,Intuitive exuding service-desk,Lake James,Male,Christmas Island,2016-02-26 22:46:43,1
61.182555912721035,37.29625002431421,58737.315213955386,180.50063985208473,Realigned next generation projection,Reyesfurt,Male,Chad,2016-04-17 21:39:11,0
60.00588199401206,38.06755622353265,50248.28225507488,181.87296926079526,Cloned explicit middleware,Vanessaview,Male,Netherlands Antilles,2016-03-11 06:49:10,1
42.39854652633365,43.39590516676043,44059.739444519844,130.608258691972,Business-focused transitional solution,South Walter,Male,French Guiana,2016-04-04 20:01:12,1
55.70152343017178,31.260106657316307,72189.06930211552,169.0599660626673,Digitized contextually-based product,Reyesfurt,Male,Somalia,2016-05-27 15:25:52,0
65.8337667095549,25.960110446221602,50548.17644752727,149.36581194638504,Customizable multi-tasking website,Hansenmouth,Male,Cameroon,2016-04-06 11:24:21,0
82.42690138172239,41.74202225820697,57928.3555202645,184.252320103968,Multi-lateral multi-state encryption,Wilsonburgh,Female,South Africa,2016-03-05 12:03:41,0
42.54593093304221,37.29149426523407,38364.72319454652,130.75727808677988,Proactive bandwidth-monitored policy,Olsonstad,Female,Honduras,2016-05-31 09:06:29,1
80.14154049339818,33.094706400651816,62530.04288073103,198.8048175416861,Proactive bandwidth-monitored policy,Youngfort,Female,Albania,2016-02-27 08:52:50,1
61.4853949278776,21.368743878748017,52360.16391638138,92.63055472589755,Inverse zero-defect capability,Richardsonshire,Male,Saint Lucia,2016-03-09 06:22:03,1
70.58780125702636,46.74363013091848,50720.745431175885,232.8948942041494,Optimized upward-trending productivity,Brownport,Female,Bolivia,2016-01-05 16:26:44,1
61.40049219322641,27.57607250143543,55029.39592331782,192.7466205285738,Cloned explicit middleware,Silvaton,Female,Netherlands,2016-05-04 05:01:37,1
72.4069546048232,39.21204353061983,67754.40117622218,143.80349785034193,Innovative interactive portal,Stewartbury,Female,Equatorial Guinea,2016-06-03 03:36:18,0
64.31588798258609,28.200677998404064,32703.67593819374,191.39298152676562,Configurable tertiary budgetary management,Burgessside,Female,Niger,2016-07-08 17:14:01,1
54.15716975905955,38.19267169849579,61183.4793341544,173.5240820055126,Distributed leadingedge orchestration,Patriciahaven,Female,Vanuatu,2016-03-02 04:02:45,1
35.07968176874561,18.80074963536194,69297.58963925212,224.5088975626507,Focused scalable complexity,Destinyfurt,Male,Liechtenstein,2016-03-30 16:15:59,1
45.980023050350695,27.512120417223308,38337.570983167614,169.97912749745535,Down-sized bandwidth-monitored core,Port Destiny,Female,Sri Lanka,2016-07-05 20:16:13,1
22.792671560711057,22.44927605895466,44619.16273255103,111.33232488633946,Optional secondary access,Reyesfurt,Male,Singapore,2016-03-23 09:43:43,0
63.06959574560978,30.256291043523007,48039.44775818541,208.09400189639115,Focused coherent success,West Ricardo,Female,Ukraine,2016-04-17 21:39:11,0
67.7892140949152,25.32752257492077,76280.81189135657,110.22049288572477,Automated multi-state toolset,East Brittanyville,Female,Poland,2016-04-04 07:07:46,1
67.64141708424387,27.89022320113874,47637.589605541274,148.90206544920306,Programmable uniform website,New Travistown,Male,Czech Republic,2016-03-09 06:22:03,1
67.95784530228087,40.127485305063814,67995.93832225764,220.90987162905026,Realigned tangible collaboration,Gravesport,Female,Samoa,2016-01-26 02:47:17,1
44.47148130987958,22.405258386834703,65603.68586995099,153.79448580039622,Function-based optimizing extranet,South Jaimeview,Male,Greece,2016-01-30 16:10:04,0
52.588263920885396,40.61186627535444,36549.87250232541,150.88554827875666,Reverse-engineered well-modulated capability,Wademouth,Male,Albania,2016-05-15 13:18:34,0
55.23848648294645,39.598105207989136,60622.25081403382,198.7474374090917,Proactive bandwidth-monitored policy,Port Katelynview,Female,Netherlands,2016-04-21 16:10:50,1
48.31863945512964,36.059701253178396,68788.03646705038,132.45618301847523,Intuitive exuding service-desk,Richardsonshire,Female,Guinea,2016-04-04 08:19:54,0
64.35459109712086,40.23316120543252,67417.73843352325,183.76916367790201,Managed client-server access,Silvaton,Female,Qatar,2016-04-07 15:18:10,0
24.170264053931007,44.3078223723653,48051.79512207402,163.4329754237431,Reverse-engineered context-sensitive emulation,Novaktown,Male,Vanuatu,2016-07-08 03:47:41,1
17.49571544236246,35.635705317388805,46161.33745748742,159.71554584235614,Face-to-face even-keeled website,West James,Male,Georgia,2016-01-15 19:40:47,0
63.07382156465026,32.699161453248905,66471.64165524463,190.88649493824965,Upgradable heuristic system engine,Garnerberg,Female,Madagascar,2016-04-21 19:56:24,0
80.75321343528222,45.6938922763736,75188.21572863591,194.44033936624103,Multi-channeled asymmetric installation,Reyesfurt,Female,Greece,2016-06-18 17:56:32,1
75.52684075202993,35.3220458358907,61620.282381672,163.44760677709212,Front-line dynamic model,South Cynthiashire,Male,Iran,2016-02-20 00:06:20,1
94.88995571245601,24.865891575307465,50130.96139242979,160.26347488100853,Inverse local hub,East Connie,Female,Ethiopia,2016-07-08 17:14:01,0
71.63328108419155,23.319150712295986,65593.03393508153,212.05152737991685,Enhanced homogeneous moderator,Olsonside,Female,Micronesia,2016-07-13 16:12:24,0
76.92030283590985,19.606133701907925,47325.989719429264,65.88873452404836,Enhanced optimizing website,West Brandonton,Female,Micronesia,2016-04-03 21:13:46,1
45.15680514615535,41.81279231255746,78164.77132379374,202.7574937586573,Vision-oriented attitude-oriented Internet solution,Lisafort,Male,Senegal,2016-03-18 13:22:35,0
45.39292381393335,41.54459106873675,43058.18217584301,157.7275197355239,Synchronized multi-tasking ability,East Kevinbury,Male,Bangladesh,2016-04-21 09:30:35,1
85.99778598037892,39.88239000872732,45045.06387968323,187.55336249016835,Profit-focused secondary portal,Jamesmouth,Male,Saint Vincent and the Grenadines,2016-01-15 22:49:45,1
73.73810342783972,46.89495485517077,54085.659038096506,176.02960653867427,Optimized upward-trending productivity,Westshire,Female,Guatemala,2016-05-30 20:07:59,0
65.25698298645331,46.66388653153547,50119.17385117209,172.55107041996018,Persistent homogeneous framework,Edwardsport,Male,Czech Republic,2016-02-24 06:17:18,1
75.00317286141718,42.969816807921596,49172.76202503008,212.47311935040037,Organic logistical adapter,Silvaton,Female,Ireland,2016-06-21 14:32:32,0
60.86686405140585,15.590554327751072,54613.4582237202,186.67955300364753,Synchronized multi-tasking ability,Nelsonfurt,Female,Martinique,2016-02-17 13:16:33,0
43.44260122202958,39.701714074631504,41846.62918893792,141.4280995119214,Cloned explicit middleware,North Brandon,Female,Croatia,2016-04-07 15:18:10,1
66.27640856666206,38.0539031387953,52622.50516204517,150.2083194650734,Digitized content-based circuit,Youngfort,Male,Palestinian Territory,2016-01-07 23:02:43,1
89.23320776872467,37.44193834715278,66458.72015233099,155.0203987644311,Fully-configurable neutral open system,Port Jodi,Female,Turkey,2016-07-08 03:47:41,1
41.416739095350955,22.70620130886304,28022.71263018568,218.9335901203114,Organized global flexibility,North Regina,Male,Uganda,2016-04-04 07:07:46,0
84.71993702836897,15.095634513899117,52184.98165940254,124.2462860969404,Enhanced optimizing website,West Lisa,Female,Senegal,2016-03-31 20:55:22,0
78.71210215908481,22.042378689402536,36575.54511390648,207.95222934294551,Function-based context-sensitive secured line,Kingshire,Male,Serbia,2016-07-03 04:11:40,1
50.066999317015416,49.38444392406862,56944.37752711266,226.62570138162414,Inverse local hub,East Maureen,Female,Switzerland,2016-05-23 08:06:24,0
60.052145162286934,36.28811927042997,42439.62841500268,154.52804802608026,Sharable reciprocal project,Johnstad,Female,Guatemala,2016-07-19 12:05:58,0
61.74060603070261,45.72635489016563,41421.7007119471,210.8102822293576,Enhanced optimizing website,East Kevinbury,Male,Australia,2016-05-30 18:08:19,0
47.86215828214017,57.88594394469992,43498.02502831977,219.42855828976292,Up-sized incremental encryption,West James,Female,Cambodia,2016-03-31 20:55:22,0
49.82466177976606,36.27890182444818,59922.14529388545,231.61044250506646,Expanded radical software,Elizabethbury,Male,Turkmenistan,2016-07-03 04:11:40,1
39.13936939771445,49.66906599093287,54205.54050389441,242.87493473363506,Polarized tangible collaboration,East Heatherside,Female,Guinea,2016-07-02 20:23:15,0
50.98166648597599,52.27238835262045,38437.85499619909,202.47351476256435,Programmable uniform website,Lake Nicole,Female,Sri Lanka,2016-02-13 07:53:55,1
54.237616481103046,34.23494996046125,90061.16044212758,188.12422483404413,Focused upward-trending core,Stewartbury,Male,Lebanon,2016-07-03 04:11:40,1
50.54298662559867,37.015040071999415,52851.421237152004,212.07236184597514,Total cohesive moratorium,North Katie,Female,Sri Lanka,2016-01-05 17:56:52,0
69.41533244446666,37.064650613184504,39956.318943008155,233.7920087022409,Advanced 24/7 productivity,Port Katelynview,Male,Cameroon,2016-04-21 19:56:24,0
68.01720573269289,21.825485137582145,47291.28161370857,148.977551555323,Business-focused real-time toolset,West Shannon,Female,Saudi Arabia,2016-01-26 02:47:17,0
42.93313574501312,38.937088963231275,56667.16593867102,120.88047401338673,Business-focused transitional solution,North Randy,Female,Northern Mariana Islands,2016-07-17 01:13:56,0
61.82309913646053,35.28526160321975,50744.897370816616,182.7570154004156,Sharable reciprocal project,Hubbardmouth,Female,Burundi,2016-05-19 11:16:59,0
41.93722846562262,34.91953462780168,54953.31142848772,197.17906808230384,Multi-layered user-facing paradigm,East Rachelview,Female,Uganda,2016-05-28 12:20:15,0
92.07474345841538,28.537111953661753,41581.377537901404,249.84973839897876,Configurable mission-critical algorithm,Lake Jennifer,Male,Mexico,2016-04-27 04:28:17,0
36.93398468474787,40.08187851249272,51714.50235023585,57.11013740738092,Centralized logistical secured line,Lake Jennifer,Female,Algeria,2016-04-03 21:13:46,0
52.88516223151076,46.7093996851638,66973.51085824147,204.39339614373694,Robust holistic application,Wintersfort,Female,Myanmar,2016-07-03 04:11:40,0
64.67242474151865,34.15367741800892,42626.133395116296,175.67678998363203,Expanded modular application,Youngfort,Female,Antigua and Barbuda,2016-02-17 20:22:49,1
19.92695231215643,39.92336202329508,37555.59535057137,145.38282040266887,Reverse-engineered maximized focus group,West Angelabury,Female,Costa Rica,2016-01-05 20:58:42,1
58.75517017891119,21.986137284004275,48506.03433719321,126.17322966928835,Synchronized user-facing core,Amandahaven,Male,Czech Republic,2016-07-02 20:23:15,0
75.27565903657383,53.35818747332722,54183.51922843487,216.60790262176204,Up-sized 6thgeneration moratorium,Lake Jennifer,Male,El Salvador,2016-04-21 09:30:35,0
40.47556923944375,37.647519419904,55582.002312082404,122.53001371551264,Reverse-engineered maximized focus group,Chrismouth,Female,Switzerland,2016-02-01 00:52:29,1
40.315705556491366,34.37230250728918,28410.703158076605,153.67015720762407,Grass-roots empowering paradigm,Richardsonshire,Female,Korea,2016-02-05 16:50:58,1
60.55868493113322,44.64673731255464,55514.50624314696,196.13083088336825,Realigned tangible collaboration,Port Sarahhaven,Male,Australia,2016-04-28 22:54:37,1
70.93797641005045,43.826641952771574,38708.8149113678,168.53192277854635,Optional full-range projection,West Brandonton,Male,Turkmenistan,2016-04-17 21:39:11,0
60.30423383891165,30.451665922071662,48272.79548398976,155.6809199755191,Managed client-server access,Penatown,Female,Indonesia,2016-07-18 01:36:37,1
54.62791096071455,25.34598673010163,63023.650451307265,161.88429241611135,Robust logistical utilization,Port Raymondfort,Male,Algeria,2016-04-17 21:39:11,0
58.093321793006155,42.53362429751578,49483.746892257695,146.18398316078938,Cloned explicit middleware,West Lisa,Female,Brazil,2016-05-13 11:57:12,1
70.96719872674618,20.1135016517438,56766.82810869388,203.5974603344674,Reactive upward-trending migration,Hubbardmouth,Female,Indonesia,2016-06-09 21:43:05,0
52.2790936952365,35.654823736928925,54496.71674778951,128.55220731728247,Focused coherent success,West Gregburgh,Female,Czech Republic,2016-01-31 05:12:44,0
80.75167423595019,31.330630627192782,37055.87746849496,150.08223268219473,Optimized upward-trending productivity,South Lisa,Male,Northern Mariana Islands,2016-06-29 10:50:45,0
48.95646353519234,29.837033169450063,37657.08576164218,152.94892694482104,Reactive interactive protocol,Karenmouth,Female,Vanuatu,2016-07-08 03:47:41,0
84.19162912967982,45.14797631321853,44630.069822576785,170.64908297683445,Re-engineered optimal policy,West Barbara,Male,South Africa,2016-07-10 17:24:51,1
35.10896583698784,37.44050172221101,59422.18432807136,166.77265696610658,Function-based incremental standardization,New Brandy,Male,Algeria,2016-02-12 08:46:15,1
104.8170190539044,34.51429988655515,77116.5550894314,204.33646391724392,Cloned explicit middleware,Stewartbury,Female,Hong Kong,2016-07-17 01:13:56,0
82.53701431638231,26.814766486448704,53993.70464229058,147.7503970230659,Robust transitional ability,Williammouth,Female,Algeria,2016-05-13 11:57:12,0
58.308680596929264,32.79856529741692,39493.99141726609,97.537998820271,Enhanced homogeneous moderator,Christinetown,Female,Australia,2016-02-27 08:52:50,0
65.3890769753138,23.120493388305494,65791.39468320535,250.34881180026505,Expanded modular application,New Taylorburgh,Male,Libyan Arab Jamahiriya,2016-04-06 11:24:21,0
50.920939961240755,36.65804515475599,55909.32695505641,203.531508403638,Phased hybrid superstructure,South Walter,Male,Ukraine,2016-04-04 08:19:54,1
53.16799594542728,25.082492895918683,60787.54893472987,167.53824044526715,Team-oriented zero-defect initiative,Nelsonfurt,Female,Vanuatu,2016-03-11 00:05:48,0
22.593757531283792,23.571009308891398,64136.41366635291,161.9239934741848,Innovative interactive portal,East Carlos,Female,Hungary,2016-02-27 08:52:50,0
52.60293251259497,31.297071998083872,41294.504914192745,215.69833433636634,Total cohesive moratorium,New Tinamouth,Female,Qatar,2016-07-03 04:11:40,0
78.81119319236123,51.94648055243116,62966.73652027342,163.0010494831917,Sharable reciprocal project,Isaacborough,Female,El Salvador,2016-02-27 08:52:50,1
88.77399958460404,40.68226676759875,48631.97111434577,233.23024186668772,Innovative interactive portal,Jonathanland,Female,Liechtenstein,2016-07-17 01:13:56,1
57.5149799517791,51.98574894431469,55742.684087316244,213.34960794655754,Synergized clear-thinking protocol,South Rebecca,Male,Algeria,2016-06-29 02:48:44,1
86.40220641781153,35.25296810885159,52966.15800864813,228.62687057475057,Profit-focused attitude-oriented task-force,Stewartbury,Male,Turkey,2016-06-29 13:35:05,1
81.95329768538393,36.95208244713704,55107.246847840026,224.93914211835298,Inverse high-level capability,Kristinfurt,Female,Cameroon,2016-07-09 11:04:54,0
80.58127010020354,37.22873372391246,69494.60357699687,204.09457730953264,Total cohesive moratorium,South Walter,Female,Hong Kong,2016-03-02 06:35:08,1
47.55608137456902,42.38826061821068,76662.20089434522,180.35457137429287,Focused upward-trending core,Wintersfort,Female,Burundi,2016-05-15 13:18:34,0
63.18864043778626,26.458685038281708,43921.870839042,114.74896204803764,Optimized upward-trending productivity,New Rebecca,Male,Liechtenstein,2016-05-08 22:24:27,1
73.21595488636211,36.65659572262929,51034.744500746,119.01080699781659,Intuitive radical forecast,Hubbardmouth,Male,Hong Kong,2016-04-27 04:28:17,1
75.20916535384241,30.20389712962276,55793.38546760202,153.48753716197095,Intuitive exuding service-desk,Williamsport,Female,Singapore,2016-04-04 20:01:12,0
75.85478790930814,36.16583540204165,63038.25518790988,228.4653965025612,Profound well-modulated array,East Kevinbury,Female,Singapore,2016-06-10 03:56:41,1
47.57552138927751,26.151819618302753,49538.00290575037,146.98639026184495,Assimilated fault-tolerant hub,Port Michaelmouth,Male,Cameroon,2016-02-14 10:06:49,1
43.25500866132847,40.74539417558611,68746.80322933695,237.98050620066573,Synergized clear-thinking protocol,East Tammie,Male,Northern Mariana Islands,2016-02-12 08:46:15,1
77.06784613819595,40.11692310713131,52850.29077497147,35.479205321123175,Persistent even-keeled application,Carterland,Female,Ireland,2016-04-07 15:18:10,1
50.885866781932506,44.140585028309,40491.10859286816,164.98301233231274,Business-focused value-added definition,Lisafort,Female,Norway,2016-02-26 19:48:23,0
55.94024042025366,29.177485614283523,50851.52173252181,139.06921318930813,Business-focused real-time toolset,Hawkinsbury,Male,Northern Mariana Islands,2016-02-16 12:05:45,1
56.61861985779939,45.393966968900756,55669.50771911344,176.1083608515337,Proactive bandwidth-monitored policy,New Brandy,Female,Malta,2016-06-20 14:20:52,0
41.36001266418255,34.13494967859961,60579.17089182581,168.13069823012043,Cloned explicit middleware,West Brandonton,Male,United States Virgin Islands,2016-01-15 22:49:45,1
53.06843188273761,31.84464314079556,56761.74258299306,212.2699788917412,Total cohesive moratorium,Garciatown,Male,Libyan Arab Jamahiriya,2016-03-09 06:22:03,1
89.0570604000635,30.755731980977252,52240.32388023336,210.3771826732517,Ameliorated exuding encryption,Johnstad,Male,Hungary,2016-04-22 00:28:18,1
76.04348215366318,35.299354389067915,67325.68473265253,175.44530783745228,Synergized coherent interface,Kristinfurt,Female,Australia,2016-02-08 07:33:22,0
68.40226983106358,19.295015976098824,53946.17968694881,218.81597904559806,Persevering reciprocal firmware,Lake David,Male,Australia,2016-01-14 14:00:09,1
67.66785265112088,42.98671171017074,35623.41738317892,188.92386959236543,Business-focused client-driven forecast,Michaelmouth,Male,Costa Rica,2016-06-17 20:18:27,1
53.31008718059024,25.989293555177163,39399.26848184552,221.06624112020094,Integrated coherent pricing structure,South Adamhaven,Male,Netherlands,2016-05-08 12:12:04,0
71.84141447481169,37.161536725991006,32885.8607314945,140.3822663549014,Profit-focused systemic support,Stewartbury,Male,Algeria,2016-03-09 00:41:46,1
55.03957923296608,35.594612569758254,64242.45820159289,105.67622423343803,Intuitive exuding service-desk,Silvaton,Female,Bangladesh,2016-01-05 12:59:07,1
67.9138065125496,24.358502820780117,67714.15951662336,173.18596578538882,Streamlined homogeneous analyzer,Port Jodi,Female,American Samoa,2016-04-15 15:07:17,1
63.0545160870506,34.55818421317752,61174.32275366544,165.96346717322345,Phased hybrid superstructure,Garciatown,Female,Bolivia,2016-02-15 16:52:04,1
66.3844406837464,38.00458574912899,49366.57720849667,198.9109733953725,Digitized content-based circuit,Hernandezside,Male,Bangladesh,2016-02-05 16:50:58,1
65.93561002530791,48.267585595987086,38820.053239437664,197.27862519627163,Cloned explicit middleware,Burgessside,Female,Liechtenstein,2016-03-11 00:05:48,1
48.61852052430852,55.08963575772594,64483.15788148003,161.4274677691331,Proactive bandwidth-monitored policy,Williamsside,Male,Micronesia,2016-05-09 21:54:38,1
60.784904520481014,60.67148836168698,55831.59292005146,210.4489142103681,Streamlined homogeneous analyzer,West Aprilport,Male,Saint Vincent and the Grenadines,2016-01-03 07:13:53,1
